<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20251128,040600,1.15872,1.15886,1.15872,1.15884,40040000
EURUSD,20251128,040700,1.15884,1.15886,1.15858,1.15866,78410000
EURUSD,20251128,040800,1.15865,1.15873,1.15862,1.15869,94880000
EURUSD,20251128,040900,1.1587,1.1589,1.1587,1.1589,178670000
EURUSD,20251128,041000,1.15887,1.15905,1.1588,1.15883,143070000
EURUSD,20251128,041100,1.15884,1.15889,1.15881,1.15884,28550000
EURUSD,20251128,041200,1.15882,1.15884,1.1588,1.15881,14670000
EURUSD,20251128,041300,1.1588,1.15881,1.15864,1.15877,103480000
EURUSD,20251128,041400,1.15875,1.15882,1.15874,1.15882,23260000
EURUSD,20251128,041500,1.15882,1.1589,1.1588,1.15884,103000000
EURUSD,20251128,041600,1.15881,1.15894,1.15881,1.15887,182210000
EURUSD,20251128,041700,1.15885,1.15905,1.15882,1.15888,129540000
EURUSD,20251128,041800,1.15888,1.15903,1.15884,1.15898,127500000
EURUSD,20251128,041900,1.159,1.159,1.15888,1.1589,145010000
EURUSD,20251128,042000,1.15891,1.15894,1.15886,1.15886,86990000
EURUSD,20251128,042100,1.15886,1.15887,1.15879,1.15879,24080000
EURUSD,20251128,042200,1.15881,1.15894,1.15865,1.15894,32700000
EURUSD,20251128,042300,1.15891,1.15891,1.15878,1.15883,26760000
EURUSD,20251128,042400,1.15884,1.1589,1.15882,1.1589,4800000
EURUSD,20251128,042500,1.15888,1.15894,1.15888,1.15891,50390000
EURUSD,20251128,042600,1.15892,1.15904,1.1589,1.15904,95150000
EURUSD,20251128,042700,1.15903,1.15912,1.15902,1.15907,189670000
EURUSD,20251128,042800,1.15906,1.15909,1.15881,1.15894,50220000
EURUSD,20251128,042900,1.15893,1.15894,1.15893,1.15893,600000
EURUSD,20251128,043000,1.15892,1.15894,1.15889,1.15889,1560000
EURUSD,20251128,043100,1.1589,1.1589,1.15886,1.15887,3530000
EURUSD,20251128,043200,1.15888,1.15888,1.15887,1.15887,2040000
EURUSD,20251128,043300,1.15888,1.15888,1.15884,1.15886,13350000
EURUSD,20251128,043400,1.15885,1.15887,1.15883,1.15887,3030000
EURUSD,20251128,043500,1.15888,1.15889,1.15887,1.15889,1680000
EURUSD,20251128,043600,1.15889,1.15889,1.15888,1.15889,2520000
EURUSD,20251128,043700,1.15885,1.15889,1.15885,1.15888,9760000
EURUSD,20251128,043800,1.15888,1.15891,1.15886,1.15891,13680000
EURUSD,20251128,043900,1.1589,1.15893,1.15889,1.15893,2430000
EURUSD,20251128,044000,1.15893,1.15893,1.15888,1.15888,1560000
EURUSD,20251128,044100,1.15887,1.15887,1.15886,1.15886,480000
EURUSD,20251128,044200,1.15885,1.15888,1.15883,1.15887,29810000
EURUSD,20251128,044300,1.15885,1.15887,1.1588,1.1588,19210000
EURUSD,20251128,044400,1.15883,1.15883,1.15874,1.15875,19350000
EURUSD,20251128,044500,1.15876,1.15909,1.1587,1.15907,23420000
EURUSD,20251128,044600,1.1591,1.1591,1.15887,1.1589,225930000
EURUSD,20251128,044700,1.15888,1.15899,1.15888,1.15893,119210000
EURUSD,20251128,044800,1.15891,1.15895,1.1589,1.15893,83160000
EURUSD,20251128,044900,1.15894,1.15895,1.15889,1.1589,85320000
EURUSD,20251128,045000,1.15891,1.15911,1.15888,1.15903,118020000
EURUSD,20251128,045100,1.15904,1.15907,1.15903,1.15906,47220000
EURUSD,20251128,045200,1.15906,1.15912,1.15904,1.15911,90870000
EURUSD,20251128,045300,1.15912,1.15912,1.15908,1.15912,78030000
EURUSD,20251128,045400,1.1591,1.15913,1.15907,1.1591,84360000
EURUSD,20251128,045500,1.15912,1.15912,1.15895,1.15897,163020000
EURUSD,20251128,045600,1.15895,1.15904,1.15895,1.159,174990000
EURUSD,20251128,045700,1.15899,1.15908,1.15898,1.15902,153870000
EURUSD,20251128,045800,1.15901,1.15902,1.15871,1.15875,254680000
EURUSD,20251128,045900,1.15874,1.15891,1.15874,1.15889,83250000
EURUSD,20251128,050000,1.15889,1.15892,1.15881,1.15888,154170000
EURUSD,20251128,050100,1.15889,1.15889,1.15877,1.15885,65490000
EURUSD,20251128,050200,1.15885,1.15886,1.15873,1.15878,82320000
EURUSD,20251128,050300,1.1588,1.15883,1.15868,1.1587,170190000
EURUSD,20251128,050400,1.15869,1.15881,1.15864,1.15878,119730000
EURUSD,20251128,050500,1.15879,1.15881,1.15868,1.15868,286710000
EURUSD,20251128,050600,1.15867,1.15879,1.15867,1.15875,241860000
EURUSD,20251128,050700,1.15874,1.15893,1.15874,1.15893,383160000
EURUSD,20251128,050800,1.15891,1.15907,1.15891,1.15901,194730000
EURUSD,20251128,050900,1.15902,1.15902,1.15899,1.15901,178560000
EURUSD,20251128,051000,1.15899,1.15903,1.15862,1.1588,279840000
EURUSD,20251128,051100,1.15881,1.15889,1.15867,1.15887,211380000
EURUSD,20251128,051200,1.15889,1.15916,1.15881,1.15908,194610000
EURUSD,20251128,051300,1.15906,1.15931,1.15896,1.15898,298380000
EURUSD,20251128,051400,1.15897,1.15907,1.15868,1.15869,87850000
EURUSD,20251128,051500,1.15871,1.15881,1.15848,1.15857,249480000
EURUSD,20251128,051600,1.15857,1.15876,1.15848,1.15866,154050000
EURUSD,20251128,051700,1.15864,1.1588,1.1585,1.1587,202050000
EURUSD,20251128,051800,1.15872,1.15884,1.15868,1.15876,240810000
EURUSD,20251128,051900,1.15878,1.15915,1.15876,1.15907,262560000
EURUSD,20251128,052000,1.15907,1.15909,1.15891,1.15895,117120000
EURUSD,20251128,052100,1.15895,1.15897,1.15888,1.1589,54420000
EURUSD,20251128,052200,1.15889,1.15892,1.15873,1.15877,181530000
EURUSD,20251128,052300,1.15874,1.15875,1.15838,1.15845,331080000
EURUSD,20251128,052400,1.15844,1.15854,1.15825,1.15832,309180000
EURUSD,20251128,052500,1.15832,1.15843,1.15823,1.15833,198090000
EURUSD,20251128,052600,1.15833,1.15845,1.15833,1.15843,105300000
EURUSD,20251128,052700,1.15844,1.15907,1.15842,1.1585,293970000
EURUSD,20251128,052800,1.15847,1.15852,1.15833,1.15851,195750000
EURUSD,20251128,052900,1.15852,1.15861,1.1584,1.15856,103050000
EURUSD,20251128,053000,1.15856,1.1586,1.15848,1.1585,94500000
EURUSD,20251128,053100,1.1585,1.15856,1.15841,1.15851,76050000
EURUSD,20251128,053200,1.15851,1.15858,1.15843,1.15858,60300000
EURUSD,20251128,053300,1.15859,1.1591,1.15859,1.15886,225900000
EURUSD,20251128,053400,1.15887,1.15887,1.15845,1.15852,232200000
EURUSD,20251128,053500,1.15851,1.15852,1.15842,1.15846,72000000
EURUSD,20251128,053600,1.15847,1.1585,1.15845,1.15848,129150000
EURUSD,20251128,053700,1.15848,1.15855,1.15829,1.15848,181800000
EURUSD,20251128,053800,1.15849,1.15871,1.15842,1.15867,101250000
EURUSD,20251128,053900,1.15865,1.15879,1.1586,1.15867,80550000
EURUSD,20251128,054000,1.15866,1.15872,1.15827,1.15834,158850000
EURUSD,20251128,054100,1.15834,1.15865,1.15817,1.15862,209790000
EURUSD,20251128,054200,1.15861,1.15871,1.15842,1.15858,205650000
EURUSD,20251128,054300,1.15855,1.15883,1.15829,1.15841,213970000
EURUSD,20251128,054400,1.15839,1.15869,1.15836,1.15853,166500000
EURUSD,20251128,054500,1.15851,1.15857,1.1583,1.15837,129150000
EURUSD,20251128,054600,1.15837,1.15841,1.15827,1.15841,110250000
EURUSD,20251128,054700,1.15838,1.1584,1.15834,1.15838,96300000
EURUSD,20251128,054800,1.15837,1.15841,1.15832,1.15838,74700000
EURUSD,20251128,054900,1.15838,1.15871,1.15835,1.15854,182250000
EURUSD,20251128,055000,1.15855,1.15862,1.15819,1.15846,323300000
EURUSD,20251128,055100,1.15847,1.15859,1.15826,1.15836,227050000
EURUSD,20251128,055200,1.15837,1.15839,1.15829,1.15832,140570000
EURUSD,20251128,055300,1.15831,1.15869,1.15821,1.1586,261760000
EURUSD,20251128,055400,1.1586,1.1587,1.15852,1.15865,377100000
EURUSD,20251128,055500,1.15863,1.15896,1.15845,1.15881,450140000
EURUSD,20251128,055600,1.15882,1.15898,1.15833,1.15876,524180000
EURUSD,20251128,055700,1.15876,1.15896,1.15871,1.15886,289740000
EURUSD,20251128,055800,1.15885,1.15898,1.15856,1.15869,341550000
EURUSD,20251128,055900,1.1587,1.15892,1.15847,1.1589,245880000
EURUSD,20251128,060000,1.1589,1.15897,1.15832,1.15834,457730000
EURUSD,20251128,060100,1.15831,1.15856,1.15831,1.15854,360000000
EURUSD,20251128,060200,1.15852,1.15861,1.15841,1.1585,233100000
EURUSD,20251128,060300,1.15851,1.15859,1.15827,1.15845,312660000
EURUSD,20251128,060400,1.15845,1.15856,1.15829,1.15837,376350000
EURUSD,20251128,060500,1.15839,1.15857,1.15829,1.15846,324480000
EURUSD,20251128,060600,1.15848,1.15865,1.15848,1.15852,233190000
EURUSD,20251128,060700,1.15854,1.1587,1.15848,1.15865,147240000
EURUSD,20251128,060800,1.15865,1.15875,1.15848,1.15848,217710000
EURUSD,20251128,060900,1.15849,1.15853,1.15848,1.15848,194400000
EURUSD,20251128,061000,1.15849,1.15854,1.15848,1.15851,213300000
EURUSD,20251128,061100,1.1585,1.15872,1.15848,1.1587,82300000
EURUSD,20251128,061200,1.1587,1.1587,1.15868,1.15868,18810000
EURUSD,20251128,061300,1.15868,1.15872,1.15866,1.15869,27060000
EURUSD,20251128,061400,1.1587,1.15891,1.15868,1.15891,173700000
EURUSD,20251128,061500,1.15889,1.15893,1.15872,1.15873,372600000
EURUSD,20251128,061600,1.15872,1.15876,1.15871,1.15876,125100000
EURUSD,20251128,061700,1.15874,1.1589,1.15871,1.15875,248850000
EURUSD,20251128,061800,1.15875,1.15877,1.15848,1.15848,248940000
EURUSD,20251128,061900,1.15848,1.15859,1.15848,1.15849,304650000
EURUSD,20251128,062000,1.15849,1.15852,1.15848,1.15848,245700000
EURUSD,20251128,062100,1.15848,1.15849,1.15848,1.15848,19800000
EURUSD,20251128,062200,1.15848,1.15849,1.15825,1.15849,154350000
EURUSD,20251128,062300,1.15848,1.15849,1.15824,1.15848,212620000
EURUSD,20251128,062400,1.15849,1.15853,1.15848,1.15848,66600000
EURUSD,20251128,062500,1.15851,1.15865,1.15848,1.15849,225000000
EURUSD,20251128,062600,1.15848,1.15849,1.15848,1.15848,44100000
EURUSD,20251128,062700,1.15848,1.15849,1.15848,1.15849,18000000
EURUSD,20251128,062800,1.15848,1.15851,1.15848,1.15849,36000000
EURUSD,20251128,062900,1.15849,1.15862,1.15848,1.15849,238950000
EURUSD,20251128,063000,1.15849,1.15859,1.15848,1.15854,269100000
EURUSD,20251128,063100,1.15853,1.15858,1.15844,1.15848,180220000
EURUSD,20251128,063200,1.15848,1.15858,1.15848,1.1585,224910000
EURUSD,20251128,063300,1.1585,1.15861,1.15848,1.15849,109380000
EURUSD,20251128,063400,1.15849,1.15851,1.15848,1.15849,169200000
EURUSD,20251128,063500,1.15849,1.15857,1.15848,1.15849,205650000
EURUSD,20251128,063600,1.15848,1.15859,1.15848,1.15853,301950000
EURUSD,20251128,063700,1.15853,1.15855,1.15848,1.15849,243450000
EURUSD,20251128,063800,1.15849,1.1585,1.15848,1.15848,57600000
EURUSD,20251128,063900,1.15849,1.15849,1.15848,1.15848,47700000
EURUSD,20251128,064000,1.15849,1.15854,1.15846,1.15852,132300000
EURUSD,20251128,064100,1.15852,1.15869,1.15848,1.15868,220050000
EURUSD,20251128,064200,1.15869,1.15869,1.15848,1.15858,245700000
EURUSD,20251128,064300,1.1586,1.15865,1.15848,1.15861,288000000
EURUSD,20251128,064400,1.15862,1.15869,1.15849,1.15859,245250000
EURUSD,20251128,064500,1.15857,1.1586,1.15849,1.15853,101250000
EURUSD,20251128,064600,1.15853,1.15862,1.15848,1.15854,162450000
EURUSD,20251128,064700,1.15852,1.15855,1.15816,1.15819,248400000
EURUSD,20251128,064800,1.1582,1.1583,1.15808,1.15812,221850000
EURUSD,20251128,064900,1.15813,1.15822,1.15809,1.15818,115650000
EURUSD,20251128,065000,1.15819,1.15825,1.15812,1.15817,164230000
EURUSD,20251128,065100,1.15819,1.1586,1.15809,1.15812,320170000
EURUSD,20251128,065200,1.15812,1.15821,1.15807,1.15814,297450000
EURUSD,20251128,065300,1.15814,1.15824,1.15808,1.15816,332760000
EURUSD,20251128,065400,1.15815,1.15823,1.1581,1.15814,294970000
EURUSD,20251128,065500,1.15816,1.15834,1.15809,1.15829,391120000
EURUSD,20251128,065600,1.15829,1.15854,1.15823,1.15831,467530000
EURUSD,20251128,065700,1.15831,1.15851,1.15819,1.15828,438070000
EURUSD,20251128,065800,1.15828,1.15836,1.15818,1.15822,414090000
EURUSD,20251128,065900,1.15819,1.15837,1.15817,1.1583,140680000
EURUSD,20251128,070000,1.15833,1.15858,1.15825,1.15828,203170000
EURUSD,20251128,070100,1.15829,1.15834,1.15823,1.15828,105750000
EURUSD,20251128,070200,1.15825,1.15829,1.15808,1.15815,241650000
EURUSD,20251128,070300,1.15815,1.1582,1.1581,1.1582,164250000
EURUSD,20251128,070400,1.15823,1.15829,1.15814,1.15815,266850000
EURUSD,20251128,070500,1.15814,1.15837,1.15814,1.15831,309600000
EURUSD,20251128,070600,1.1583,1.15853,1.1582,1.15828,218920000
EURUSD,20251128,070700,1.15827,1.15832,1.15822,1.1583,210600000
EURUSD,20251128,070800,1.1583,1.15868,1.1583,1.15837,265050000
EURUSD,20251128,070900,1.15835,1.15845,1.15829,1.15833,163350000
EURUSD,20251128,071000,1.15833,1.15857,1.15832,1.1585,229500000
EURUSD,20251128,071100,1.15851,1.15856,1.15843,1.15853,188550000
EURUSD,20251128,071200,1.15852,1.15868,1.15844,1.1585,341550000
EURUSD,20251128,071300,1.15851,1.15862,1.15847,1.15859,161550000
EURUSD,20251128,071400,1.1586,1.15863,1.15842,1.15845,178870000
EURUSD,20251128,071500,1.15846,1.15848,1.15823,1.15841,331640000
EURUSD,20251128,071600,1.15837,1.15839,1.15823,1.15825,319050000
EURUSD,20251128,071700,1.15828,1.1584,1.15817,1.15836,286650000
EURUSD,20251128,071800,1.15838,1.15894,1.15837,1.15852,360560000
EURUSD,20251128,071900,1.15851,1.1588,1.15839,1.15847,379540000
EURUSD,20251128,072000,1.15849,1.15861,1.15847,1.15853,242350000
EURUSD,20251128,072100,1.15852,1.15859,1.15828,1.15836,341090000
EURUSD,20251128,072200,1.15834,1.15849,1.1583,1.1584,214980000
EURUSD,20251128,072300,1.15841,1.15845,1.1584,1.15843,162000000
EURUSD,20251128,072400,1.15842,1.15869,1.15834,1.15857,283500000
EURUSD,20251128,072500,1.15857,1.15863,1.15842,1.15857,375930000
EURUSD,20251128,072600,1.15855,1.1586,1.15852,1.15858,345150000
EURUSD,20251128,072700,1.15859,1.1586,1.15832,1.15841,110160000
EURUSD,20251128,072800,1.15841,1.1585,1.15825,1.15828,213270000
EURUSD,20251128,072900,1.1583,1.15832,1.15825,1.15825,83250000
EURUSD,20251128,073000,1.15825,1.1583,1.15819,1.15824,269480000
EURUSD,20251128,073100,1.15824,1.15843,1.15815,1.15836,229030000
EURUSD,20251128,073200,1.15835,1.15858,1.15831,1.15843,263700000
EURUSD,20251128,073300,1.15844,1.15846,1.1584,1.15843,166950000
EURUSD,20251128,073400,1.15843,1.15863,1.15841,1.15861,169680000
EURUSD,20251128,073500,1.1586,1.1588,1.15847,1.1586,357780000
EURUSD,20251128,073600,1.15864,1.15875,1.15862,1.15865,375570000
EURUSD,20251128,073700,1.15866,1.15871,1.15855,1.15861,408290000
EURUSD,20251128,073800,1.15861,1.1588,1.15859,1.15879,229620000
EURUSD,20251128,073900,1.15879,1.15889,1.15876,1.15886,240930000
EURUSD,20251128,074000,1.15888,1.15889,1.15872,1.15876,138150000
EURUSD,20251128,074100,1.15875,1.15877,1.1584,1.1585,238400000
EURUSD,20251128,074200,1.15849,1.15857,1.15847,1.15851,248840000
EURUSD,20251128,074300,1.15853,1.15856,1.15839,1.15839,231990000
EURUSD,20251128,074400,1.15839,1.15862,1.15837,1.15852,205410000
EURUSD,20251128,074500,1.15851,1.15852,1.15815,1.15822,561450000
EURUSD,20251128,074600,1.1583,1.15839,1.15814,1.15826,327150000
EURUSD,20251128,074700,1.15829,1.15847,1.15825,1.15836,150300000
EURUSD,20251128,074800,1.15833,1.15838,1.15818,1.15829,138270000
EURUSD,20251128,074900,1.15828,1.15836,1.1582,1.15833,31410000
EURUSD,20251128,075000,1.15832,1.15832,1.15812,1.15828,206050000
EURUSD,20251128,075100,1.15827,1.15829,1.15813,1.15823,223210000
EURUSD,20251128,075200,1.15824,1.15826,1.15818,1.15819,261310000
EURUSD,20251128,075300,1.15818,1.1583,1.15818,1.15823,134130000
EURUSD,20251128,075400,1.15824,1.15826,1.15815,1.15816,167400000
EURUSD,20251128,075500,1.15814,1.15817,1.15808,1.15811,185040000
EURUSD,20251128,075600,1.15813,1.15816,1.15809,1.1581,29250000
EURUSD,20251128,075700,1.15811,1.15812,1.15781,1.15781,185720000
EURUSD,20251128,075800,1.15781,1.1579,1.15775,1.15782,330700000
EURUSD,20251128,075900,1.1578,1.158,1.15773,1.15787,271630000
EURUSD,20251128,080000,1.15794,1.15813,1.15735,1.1576,402850000
EURUSD,20251128,080100,1.15763,1.15778,1.15741,1.1575,446010000
EURUSD,20251128,080200,1.15744,1.15754,1.15742,1.15752,17220000
EURUSD,20251128,080300,1.15751,1.15765,1.15742,1.15761,24660000
EURUSD,20251128,080400,1.15763,1.15791,1.15761,1.15789,148120000
EURUSD,20251128,080500,1.15791,1.15792,1.1576,1.15773,170490000
EURUSD,20251128,080600,1.15774,1.15788,1.15771,1.15785,170070000
EURUSD,20251128,080700,1.15786,1.15788,1.15772,1.1578,361530000
EURUSD,20251128,080800,1.15781,1.15797,1.1578,1.15791,183330000
EURUSD,20251128,080900,1.15794,1.15804,1.15787,1.1579,253880000
EURUSD,20251128,081000,1.15791,1.15796,1.15779,1.1578,291430000
EURUSD,20251128,081100,1.15781,1.15789,1.15773,1.15788,341900000
EURUSD,20251128,081200,1.15788,1.15789,1.15773,1.1578,95920000
EURUSD,20251128,081300,1.15781,1.15781,1.15756,1.15765,40380000
EURUSD,20251128,081400,1.15766,1.15783,1.15758,1.15761,87960000
EURUSD,20251128,081500,1.15763,1.1578,1.1576,1.1578,101910000
EURUSD,20251128,081600,1.15779,1.15781,1.1577,1.15775,165230000
EURUSD,20251128,081700,1.15775,1.15777,1.15765,1.15772,80680000
EURUSD,20251128,081800,1.15772,1.15777,1.15769,1.15772,114390000
EURUSD,20251128,081900,1.15771,1.15781,1.1576,1.15764,180240000
EURUSD,20251128,082000,1.15765,1.15768,1.15762,1.15765,164880000
EURUSD,20251128,082100,1.15764,1.15791,1.15764,1.15782,194430000
EURUSD,20251128,082200,1.15781,1.15788,1.15777,1.15778,71550000
EURUSD,20251128,082300,1.15777,1.15788,1.15777,1.15781,38700000
EURUSD,20251128,082400,1.15781,1.15784,1.15776,1.15778,417150000
EURUSD,20251128,082500,1.15776,1.15782,1.15775,1.15779,201150000
EURUSD,20251128,082600,1.15777,1.15793,1.15776,1.15776,564100000
EURUSD,20251128,082700,1.15776,1.15783,1.15775,1.15779,578560000
EURUSD,20251128,082800,1.15777,1.15782,1.15776,1.15778,503550000
EURUSD,20251128,082900,1.15778,1.15784,1.15778,1.1578,193950000
EURUSD,20251128,083000,1.1578,1.15798,1.15776,1.15779,918280000
EURUSD,20251128,083100,1.15779,1.1579,1.15702,1.15789,669850000
EURUSD,20251128,083200,1.15787,1.15789,1.15764,1.15774,339520000
EURUSD,20251128,083300,1.15773,1.15777,1.15761,1.15769,646380000
EURUSD,20251128,083400,1.15769,1.15774,1.15749,1.15751,393750000
EURUSD,20251128,083500,1.15751,1.15759,1.15744,1.15749,246000000
EURUSD,20251128,083600,1.1575,1.15753,1.15741,1.15743,48300000
EURUSD,20251128,083700,1.15743,1.15777,1.15739,1.15767,90970000
EURUSD,20251128,083800,1.15767,1.15769,1.1574,1.15742,36120000
EURUSD,20251128,083900,1.15742,1.15742,1.15732,1.15741,111450000
EURUSD,20251128,084000,1.15741,1.15744,1.15732,1.15741,267600000
EURUSD,20251128,084100,1.15741,1.15743,1.15732,1.15739,106680000
EURUSD,20251128,084200,1.15741,1.15741,1.15722,1.15731,266340000
EURUSD,20251128,084300,1.15723,1.15732,1.15717,1.15722,744840000
EURUSD,20251128,084400,1.15722,1.15731,1.15715,1.15721,721850000
EURUSD,20251128,084500,1.15721,1.1573,1.15708,1.15709,460370000
EURUSD,20251128,084600,1.15709,1.15724,1.15709,1.15718,590330000
EURUSD,20251128,084700,1.15718,1.15735,1.15712,1.15728,688470000
EURUSD,20251128,084800,1.15728,1.15733,1.15711,1.15718,537170000
EURUSD,20251128,084900,1.15718,1.15734,1.15714,1.15723,374070000
EURUSD,20251128,085000,1.15722,1.15727,1.15719,1.15722,204270000
EURUSD,20251128,085100,1.15721,1.15725,1.15715,1.15718,244800000
EURUSD,20251128,085200,1.15721,1.15721,1.15708,1.15708,283800000
EURUSD,20251128,085300,1.15709,1.15711,1.15686,1.15686,411120000
EURUSD,20251128,085400,1.15686,1.15688,1.15676,1.15677,281380000
EURUSD,20251128,085500,1.15684,1.15684,1.15676,1.15678,378360000
EURUSD,20251128,085600,1.1568,1.1568,1.1566,1.15667,186300000
EURUSD,20251128,085700,1.15667,1.15711,1.15665,1.15702,158760000
EURUSD,20251128,085800,1.15701,1.15706,1.157,1.15704,268830000
EURUSD,20251128,085900,1.15702,1.15706,1.15681,1.15693,495840000
EURUSD,20251128,090000,1.15695,1.15718,1.15672,1.15712,339150000
EURUSD,20251128,090100,1.15712,1.15735,1.15668,1.15675,503980000
EURUSD,20251128,090200,1.15675,1.15679,1.15671,1.15674,104400000
EURUSD,20251128,090300,1.15675,1.15721,1.15674,1.15721,619980000
EURUSD,20251128,090400,1.15721,1.15735,1.15675,1.15675,777240000
EURUSD,20251128,090500,1.15675,1.15719,1.15671,1.15678,256400000
EURUSD,20251128,090600,1.15682,1.15713,1.15679,1.15708,335910000
EURUSD,20251128,090700,1.15708,1.15719,1.15699,1.15715,401040000
EURUSD,20251128,090800,1.15716,1.15789,1.15714,1.1576,650420000
EURUSD,20251128,090900,1.15763,1.15789,1.15736,1.15773,538810000
EURUSD,20251128,091000,1.15769,1.15789,1.1574,1.15781,328290000
EURUSD,20251128,091100,1.15783,1.15795,1.1576,1.15781,321630000
EURUSD,20251128,091200,1.15781,1.15787,1.1577,1.15777,424350000
EURUSD,20251128,091300,1.15777,1.15778,1.15767,1.15777,542660000
EURUSD,20251128,091400,1.15775,1.15783,1.15774,1.15779,439980000
EURUSD,20251128,091500,1.15779,1.15781,1.15769,1.15776,338220000
EURUSD,20251128,091600,1.15775,1.15777,1.15762,1.15762,581230000
EURUSD,20251128,091700,1.15764,1.1577,1.15746,1.1575,715950000
EURUSD,20251128,091800,1.15751,1.15781,1.15732,1.15764,690010000
EURUSD,20251128,091900,1.15765,1.15767,1.1572,1.15757,562980000
EURUSD,20251128,092000,1.15755,1.15789,1.15742,1.15784,331440000
EURUSD,20251128,092100,1.15785,1.15785,1.15745,1.15755,387790000
EURUSD,20251128,092200,1.15756,1.1578,1.15756,1.15773,376260000
EURUSD,20251128,092300,1.15774,1.15787,1.15758,1.15767,300130000
EURUSD,20251128,092400,1.15767,1.15776,1.15751,1.15762,526560000
EURUSD,20251128,092500,1.15761,1.15762,1.15742,1.15743,503230000
EURUSD,20251128,092600,1.15741,1.15772,1.15734,1.15755,200790000
EURUSD,20251128,092700,1.15754,1.15775,1.15721,1.15721,386850000
EURUSD,20251128,092800,1.15721,1.15765,1.15696,1.15757,542300000
EURUSD,20251128,092900,1.15757,1.15763,1.15738,1.15743,211500000
EURUSD,20251128,093000,1.15744,1.1577,1.1574,1.15753,306670000
EURUSD,20251128,093100,1.15756,1.1577,1.15744,1.15754,476850000
EURUSD,20251128,093200,1.15755,1.15765,1.15744,1.15748,370310000
EURUSD,20251128,093300,1.1575,1.15766,1.1574,1.15761,423300000
EURUSD,20251128,093400,1.15762,1.15772,1.15754,1.1576,381330000
EURUSD,20251128,093500,1.15759,1.15785,1.15759,1.15783,144770000
EURUSD,20251128,093600,1.15782,1.15782,1.15772,1.15773,177460000
EURUSD,20251128,093700,1.15774,1.1578,1.15771,1.15774,88930000
EURUSD,20251128,093800,1.15774,1.1578,1.15748,1.15751,293310000
EURUSD,20251128,093900,1.15751,1.15769,1.15737,1.15744,449950000
EURUSD,20251128,094000,1.15743,1.1577,1.15742,1.1576,348210000
EURUSD,20251128,094100,1.1576,1.15763,1.15745,1.15754,263130000
EURUSD,20251128,094200,1.15754,1.15772,1.15748,1.15772,286800000
EURUSD,20251128,094300,1.15772,1.1578,1.15758,1.15762,257250000
EURUSD,20251128,094400,1.15763,1.15784,1.15758,1.15772,431400000
EURUSD,20251128,094500,1.15771,1.15776,1.15766,1.15769,537030000
EURUSD,20251128,094600,1.15769,1.15769,1.15749,1.15761,242320000
EURUSD,20251128,094700,1.15761,1.15761,1.15748,1.15749,228380000
EURUSD,20251128,094800,1.15748,1.15749,1.15738,1.1574,302160000
EURUSD,20251128,094900,1.1574,1.15753,1.1574,1.15743,78360000
EURUSD,20251128,095000,1.15744,1.15753,1.15743,1.15744,66410000
EURUSD,20251128,095100,1.15744,1.15756,1.15741,1.15746,192570000
EURUSD,20251128,095200,1.15744,1.15766,1.15741,1.15751,354690000
EURUSD,20251128,095300,1.1575,1.15755,1.15717,1.15717,197740000
EURUSD,20251128,095400,1.15717,1.15729,1.15707,1.15721,171320000
EURUSD,20251128,095500,1.15721,1.15734,1.15714,1.15725,231360000
EURUSD,20251128,095600,1.15724,1.15727,1.15711,1.15715,138350000
EURUSD,20251128,095700,1.15719,1.15719,1.15693,1.15694,431200000
EURUSD,20251128,095800,1.15693,1.15705,1.15693,1.15699,108600000
EURUSD,20251128,095900,1.15698,1.15705,1.15669,1.15678,340400000
EURUSD,20251128,100000,1.15681,1.15701,1.15649,1.15665,402160000
EURUSD,20251128,100100,1.15674,1.15678,1.15661,1.15664,480240000
EURUSD,20251128,100200,1.15664,1.15675,1.15658,1.15664,295410000
EURUSD,20251128,100300,1.15665,1.15674,1.15663,1.15667,395580000
EURUSD,20251128,100400,1.15667,1.15677,1.15659,1.15667,177990000
EURUSD,20251128,100500,1.15663,1.15674,1.15663,1.15673,300270000
EURUSD,20251128,100600,1.15672,1.15677,1.1567,1.15675,346500000
EURUSD,20251128,100700,1.15675,1.15682,1.15671,1.15671,115200000
EURUSD,20251128,100800,1.15672,1.15673,1.15657,1.15658,270190000
EURUSD,20251128,100900,1.1566,1.1566,1.15657,1.15658,114930000
EURUSD,20251128,101000,1.15657,1.1566,1.15655,1.15658,133530000
EURUSD,20251128,101100,1.15659,1.15676,1.15657,1.15662,125370000
EURUSD,20251128,101200,1.15661,1.15666,1.1566,1.15661,184950000
EURUSD,20251128,101300,1.15662,1.15686,1.15662,1.15672,312220000
EURUSD,20251128,101400,1.15672,1.15688,1.15669,1.1568,341460000
EURUSD,20251128,101500,1.15679,1.15685,1.15668,1.15681,365580000
EURUSD,20251128,101600,1.15681,1.1569,1.15662,1.15666,519990000
EURUSD,20251128,101700,1.15667,1.15667,1.15648,1.15658,251900000
EURUSD,20251128,101800,1.15657,1.1566,1.15648,1.15649,265010000
EURUSD,20251128,101900,1.15649,1.15664,1.15649,1.15658,309090000
EURUSD,20251128,102000,1.15658,1.15671,1.1565,1.15657,320100000
EURUSD,20251128,102100,1.15657,1.15663,1.1565,1.15653,141830000
